Compound ID,SMILES,measured log(solubility:mol/L),ATSC6d,ATSC5Z,ATSC6Z,ATSC8Z,ATSC8se,ATSC5i,RPCS,Xch-3d,Mor24v,SMR_VSA9,nG12FHRing,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,GhoseFilter
meconin,c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899,2.0355029585798827,-111.0,-112.0,54.0,0.29734565680473385,-4.5602613227772135,27.333441850559733,0.0,0.20917059605096822,0.0,0,0.03664141414141415,0.018518518518518514,0.0,0.0,0.0,0.0,True
3-Methylphenol,Cc1cccc(O)c1,-0.68,1.75,-48.890625,48.234375,0.0,0.0,1.4051115156165035,66.35883299722693,0.0,0.01867494993061841,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Acrolein,C=CC=O,0.57,0.0,0.0,0.0,0.0,0.0,0.0,67.04025708587366,0.0,-0.04320697532072698,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Spironolactone,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173,-4.952969631819403,200.61381349099705,-16.194571351787122,-140.8524590163934,0.0741229180327752,-0.4497664876660819,26.54476065576764,0.0,0.04856867179300129,0.0,0,0.03643605870020965,0.027773053665910808,0.019326679084332145,0.012984840100061188,0.013548928830791576,0.005751709009284766,True
"1,1,2-Trichloroethane",ClCC(Cl)Cl,-1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.2595622555983078,0.0,-0.018024357196454736,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Thiophene,c1ccsc1,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,83.23184677387485,0.0,-0.05834293889863278,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5-methylcytosine,Nc1c(C)c[nH]c(=O)n1,-1.458,1.58203125,45.9375,-16.796875,0.0,0.0,2.498934113611554,35.75282299039012,0.0,-0.06660288346226739,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Oxadiazon,CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-5.696,-10.200000000000003,28.0,-290.75,-701.0,-2.6041410349999996,-2.690404988623114,40.86383083442505,0.0,-0.2454779744618372,11.436898107967467,0,0.030026881720430106,0.03299319727891156,0.016191893424036277,0.019419474138861893,0.015000000000000003,0.0,True
"1,4-Dimethylnaphthalene ",Cc1ccc(C)c2ccccc12,-4.14,5.736111111111108,-75.0,-12.5,0.0,0.0,-16.400738065347024,94.8738349586029,0.0,0.05551813720921297,0.0,0,0.025,0.0,0.0,0.0,0.0,0.0,False
Dibenzofurane,o1c2ccccc2c3ccccc13,-4.6,1.2267573696145126,-63.22222222222223,-20.10657596371881,30.5374149659864,0.05760612244897903,-5.418897876735216,43.96164319853392,0.0,-0.09255634284030656,0.0,1,0.016904761904761912,0.008148148148148154,0.0,0.0,0.0,0.0,True
m-Xylene,Cc1cccc(C)c1,-2.82,2.962962962962963,-51.85185185185184,74.07407407407409,0.0,0.0,-11.338781872338657,88.51711058851251,0.0,-0.01166891424378574,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trichlorfon,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,8.25,139.0,-585.75,0.0,0.0,-10.843636444147107,0.0,0.0,0.08137337819037559,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,True
Cyclopropyl-5-spirobarbituric acid,O=C2NC(=O)C1(CC1)C(=O)N2,-1.886,2.339100346020761,74.79584775086506,-48.83044982698962,0.0,0.0,-1.9160306019669227,38.687088468653414,0.25,0.12613771102135582,0.0,0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,False
Ditalimfos,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.35,-15.429752066115704,-458.2561983471075,-341.53719008264466,109.82644628099177,1.1171807419651065,6.055631485503941,1.4124899315319068,0.0,0.18582995290734486,0.0,0,0.03400462962962962,0.014619883040935668,0.010204081632653059,0.015624999999999997,0.0,0.0,True
Phthalonitrile,N#Cc1ccccc1C#N,-2.38,1.020408163265306,-18.612244897959183,-16.979591836734695,0.0,0.0,8.71281553299738,95.82277050824845,0.0,0.03956127043319073,12.138442625584547,0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,False
Neburon,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.77,-1.707070707070707,42.60330578512394,-19.18181818181819,-105.9090909090909,-0.21328490909090875,14.164817172863236,18.166457096210657,0.0,0.05671628081661862,0.0,0,0.024739583333333332,0.020291545189504375,0.01499368686868687,0.010267069790879314,0.013125000000000003,0.009624868210726795,True
Pencycuron,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915,-3.144111570247934,26.43595041322314,-177.87396694214874,111.46074380165287,1.4417465025826464,5.408556797418146,22.46243620149624,0.0,0.1433154841866366,0.0,0,0.01855902777777778,0.010956038329310218,0.01091522918691286,0.005131029684601112,0.007211538461538462,0.008230452674897118,True
Hydrocortisone 21-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88,1.0478366030636919,42.278957269551206,85.2445579145391,-87.23568933082501,-2.0537548658962654,-20.62276940377389,35.48907639369692,0.0,-0.10683836972397985,0.0,0,0.034801587301587306,0.02912471655328798,0.017720629918634115,0.017111782984798853,0.010640817901234568,0.011113465658920204,True
"2,4,6-PCB",Clc1ccc(cc1)c2c(Cl)cccc2Cl,-6.14,-0.4628099173553723,-279.1735537190082,-122.67768595041316,-60.13223140495867,-0.21775722314049573,-3.5479897447869613,176.57202609074676,0.0,-0.036368176455454294,11.126902983393991,0,0.023504273504273508,0.040204081632653065,0.009375000000000001,0.02040816326530612,0.0,0.0,True
"Atovaquone(0,430mg/ml) - neutral",OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931,0.019753086419751854,-84.76,-151.4888888888889,-61.88000000000003,-0.15969956888888945,-6.407656585722972,127.11641378380723,0.0,-0.155503839415212,0.0,0,0.03055555555555556,0.02166405023547881,0.01286300505050505,0.01385739480977576,0.009625000000000003,0.007520241031827485,True
"3,5-Dichlorophenol",Oc1cc(Cl)cc(Cl)c1,-1.34,0.4792899408284023,-234.35502958579886,28.17159763313609,0.0,0.0,2.59171342597507,61.99207676451178,0.0,-0.06463483457524526,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
nitroglycerin,O=N(=O)OCC(CON(=O)=O)ON(=O)=O,-2.22,-2.7275000000000005,-101.11999999999999,-42.559999999999995,19.360000000000003,0.8862339599999997,3.0423786666270036,19.897893830853437,0.0,0.0828206572153307,0.0,0,0.024305555555555552,0.03139717425431711,0.010416666666666666,0.0,0.0,0.0,False
1-Bromo-2-methylpropane,CC(C)CBr,-2.43,0.0,0.0,0.0,0.0,0.0,0.0,113.52953608400853,0.0,0.008282125898998533,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1-Chloropropane,CCCCl,-1.47,0.0,0.0,0.0,0.0,0.0,0.0,91.66715355004169,0.0,0.0008684705055373587,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
RTI 24,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23,-5.36,-3.5171696149843905,-79.36836628511966,-159.942767950052,31.48803329864727,0.10870899375650123,-4.916582025327144,48.7086298387489,0.0,0.22761978666903504,0.0,1,0.026418650793650793,0.024444444444444446,0.007812499999999999,0.02040816326530612,0.0,0.0,True
Butylate,CCSC(=O)N(CC(C)C)CC(C)C,-3.68,-9.046018991964937,-121.55076698319947,-427.2775748721695,183.70343316289268,0.5393264528853173,-14.159225015029405,15.409102499930682,0.0,0.044683892823383864,0.0,0,0.027777777777777776,0.0163265306122449,0.0,0.0,0.0,0.0,True
3-Hexanol,CCCC(O)CC,-0.8,1.1904761904761907,-24.081632653061227,12.333333333333334,0.0,0.0,-0.08508738079421889,67.15609504447926,0.0,0.11481400819137975,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
m-Methylaniline,Cc1cccc(N)c1,-0.85,2.435986159169551,-49.653979238754324,63.98269896193771,0.0,0.0,1.249534124942814,99.27500416767865,0.0,-0.06073006409909359,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
butallylonal,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-2.647,2.0751953125,311.9609375,-793.16796875,26.44921875,-0.6298050673828122,-8.489572734373683,40.87650901175272,0.0,0.18647626971344491,0.0,0,0.024936868686868688,0.030306122448979594,0.0,0.0,0.0,0.0,True
RTI 15,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,-4.554,-14.111111111111109,-213.31172839506175,-242.02160493827162,84.0524691358025,0.309736802469134,9.948575041616575,56.98762406099247,0.0,0.08972283224597889,0.0,1,0.030824652777777777,0.02326782564877803,0.01096141581632653,0.02040816326530612,0.0,0.0,True
Isobutylbenzene,CC(C)Cc1ccccc1,-4.12,-0.8333333333333318,-62.5,-22.916666666666664,26.04166666666667,0.024704166666666524,-13.667281721122471,111.35040346717054,0.0,-0.11934008390444946,0.0,0,0.02361111111111111,0.04,0.0,0.0,0.0,0.0,False
Pyrimidine,c1cncnc1,1.1,0.0,10.240000000000002,0.0,0.0,0.0,0.559692212625638,108.14118735122416,0.0,-0.10985385603174501,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pentobarbital,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-2.39,0.2837370242214572,-290.4809688581315,98.49480968858131,69.560553633218,0.15563248442906633,7.376270219853883,29.484115829833133,0.0,0.0644112419664358,0.0,0,0.042200854700854704,0.01124716553287982,0.029513888888888888,0.0,0.0,0.0,True
Mirex,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8,7.438016528925622,180.0,100.0,0.0,0.0,4.33632753059503,0.0,0.0,0.19902331133571097,0.0,0,0.02951388888888889,0.0,0.0,0.0,0.0,0.0,False
Hexachloroethane,ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18375860604661967,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Maltose,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.358,-2.1728395061728403,-43.21382716049383,22.938271604938265,-41.97037037037038,0.545778666666667,7.234417900402668,403.6902051715852,0.0,-0.012936804084614891,0.0,0,0.028703703703703703,0.024517945109078114,0.021090534979423863,0.014575459813555049,0.009652777777777777,0.0,False
cycloate,CCSC(=O)N(CC)C1CCCCC1,-3.4,-3.4000000000000012,-272.18775510204074,-167.53469387755098,116.46938775510205,0.32736084081632466,3.871683059779494,12.201601960712134,0.0,0.06130995073435114,0.0,0,0.020299145299145296,0.017551020408163268,0.014467592592592591,0.02040816326530612,0.0,0.0,True
Ethoxyzolamide,CCOc2ccc1nc(sc1c2)S(N)(=O)=O,-3.81,-4.118343195266272,-62.053254437869846,-49.64497041420117,-97.23668639053255,-0.7314264556213014,-21.210337356381892,1.7459050768387696,0.0,-0.10604989697048453,5.749511833283905,0,0.030257936507936505,0.034970109255823535,0.022427721088435375,0.018518518518518517,0.0,0.0,True
Cycloheptane,C1CCCCCC1,-3.51,0.0,77.77777777777777,0.0,0.0,0.0,17.00817280850803,186.0557855779167,0.0,0.001329528785106354,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"3,4-Dichloronitrobenzene",O=N(=O)c1cc(Cl)c(Cl)cc1,-3.2,1.2346938775510208,-15.816326530612235,23.183673469387763,0.0,0.0,2.41891440863632,19.78382981036957,0.0,-0.0012112627238877322,0.0,0,0.04722222222222222,0.0,0.0,0.0,0.0,0.0,False
Perfluidone,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-3.8,4.685185185185187,-283.33024691358025,-78.09259259259258,302.9166666666667,3.5158864444444418,-49.097086806552305,0.5550928950728669,0.0,0.052520620586327775,0.0,0,0.03165849673202614,0.019466248037676607,0.025633169934640522,0.018280563254108224,0.010312500000000002,0.009857706827403799,True
Lenacil,O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-4.594,-8.479999999999999,-158.60000000000005,-225.68000000000006,50.000000000000014,0.5972269387755088,17.33525296446142,26.90107003945355,0.0,-0.3657991178711289,0.0,0,0.02314814814814815,0.01749055177626606,0.007818405139833708,0.004783163265306124,0.0,0.0,True
triamcinolone acetonide,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,-4.31,16.02419354838711,-295.4079084287201,-101.41935483870974,-32.01248699271587,-1.785057798126955,-51.98723827279468,279.758656507564,0.0,-0.11126094263349899,0.0,1,0.03881393298059964,0.030952380952380953,0.021793695548394797,0.015290918410787044,0.012842445620223398,0.010322075978641636,True
Phenacetin,CCOc1ccc(NC(=O)C)cc1,-2.35,-0.5,-54.44970414201184,7.514792899408297,-45.05917159763313,-0.6075871479289938,-12.287585217794511,44.28027806411765,0.0,-0.06594736510962187,5.749511833283905,0,0.02932098765432099,0.0403265306122449,0.015625,0.016460905349794233,0.0,0.0,True
Benzylchloride,ClCc1ccccc1,-2.39,0.8533333333333336,-12.479999999999993,-19.72,0.0,0.0,4.141593614720516,122.79969961514718,0.0,-0.04754649094652657,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Ethanol,CCO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,52.63976853943993,0.0,-0.0034606054165997797,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2-Methylpropan-1-ol,CC(C)CO,0.1,0.0,19.439999999999998,0.0,0.0,0.0,2.3227796184326532,62.17444792207925,0.0,0.044584625326013795,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Phenmedipham,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.805,-0.9612188365650969,-68.46260387811635,48.54847645429362,22.110803324099727,2.2396461274238226,9.056352116596049,38.793911150810196,0.0,-0.12356825666446057,5.749511833283905,0,0.026331018518518517,0.01487133984028394,0.01408179012345679,0.0072786316172559545,0.008571428571428572,0.006001242915843467,True
Bromacil,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,-2.523,-4.8395061728395055,-122.92592592592598,-626.1111111111112,200.92592592592598,0.6389638312757208,16.299480891515923,13.278890838345527,0.0,-0.15319896083654835,0.0,0,0.03194444444444444,0.020204081632653064,0.0,0.0,0.0,0.0,True
halothane,FC(F)(F)C(Cl)Br,-1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.152162887010215,0.0,-0.01802054218957177,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pyrazinamide,NC(=O)c1cnccn1,-0.667,1.1938775510204078,-6.938775510204089,-5.6122448979591875,0.0,0.0,-2.430480446839694,37.740164709550925,0.0,-0.08128854856357459,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Cyfluthrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-7.337,-2.762335898596651,-92.54368492530556,-490.9026708918062,-104.87550928021726,-0.19341660117700293,7.919837949368253,20.396852067933796,0.16666666666666666,0.2243836256366661,17.568244979360085,0,0.026330749354005163,0.02240252198440352,0.01350407060972537,0.01189892026105544,0.010625275573192244,0.00989249705503149,False
Nitramine,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-3.561,0.10938775510204055,20.741224489795936,4.208979591836738,-19.21959183673467,-3.8215632195918365,0.15866434502938756,0.5373703758214629,0.0,0.1027812634200375,0.0,0,0.054425064599483194,0.009282798833819241,0.0234375,0.0,0.0,0.0,True
3-Butanoyloxymethylphenytoin,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071,-9.56521739130435,-48.69565217391307,-103.47826086956523,-42.62759924385632,-1.201986722117202,2.1967104513242512,38.936860520800124,0.0,-0.0727131893692401,0.0,0,0.023562801932367147,0.014028722600151167,0.016126482644339787,0.009310624602574716,0.0055468750000000015,0.005492636805768118,True
o-Nitrotoluene,Cc1ccccc1N(=O)=O,-2.33,1.7301038062283731,-67.0242214532872,7.041522491349483,0.0,0.0,7.941327882546856,13.747861062326141,0.0,-0.002947050925980132,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Metolachlor,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-2.73,-5.88459250446163,-156.52409280190366,-161.71148126115403,-156.614515169542,-0.593964361094585,-24.72453195222214,0.8641276701194651,0.0,0.07780568806254566,0.0,0,0.023220486111111112,0.017337220602526727,0.011381172839506171,0.01020408163265306,0.0,0.0,True
Cyclohexene,C1CCC=CC1,-2.59,0.0,28.125,0.0,0.0,0.0,6.150276774505137,132.7977390960402,0.0,-0.011872398561228494,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Methane,C,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,96.3003851364477,0.0,0.0058957522872595735,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Isopentyl acetate,CC(C)CCOC(=O)C,-1.92,-3.5330812854442346,0.6994328922495245,0.1398865784499054,81.69754253308129,0.3488666767485807,13.04471226723276,23.396811291729037,0.0,-0.09242984597245416,0.0,0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,False
"2,4-Dimethyl-3-pentanol",CC(C)C(O)C(C)C,-1.22,2.25,-63.0,110.25,0.0,0.0,-15.952770633405637,42.53282790831576,0.0,-0.04095812729267666,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Phenylmethanol,OCc1ccccc1,-0.4,1.0,11.375,9.84375,0.0,0.0,2.3831305025526426,65.32788017941758,0.0,-0.03836639934942521,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Mebendazole,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-3.88,-2.261224489795919,-13.44000000000001,-31.6,-47.199999999999996,-0.6196173061224485,-7.270837166491056,55.49805901198498,0.0,-0.0004940231655913233,0.0,0,0.027393162393162394,0.01888593118406783,0.013983992719894974,0.011681491379620629,0.008181818181818184,0.005963110340214717,True
Pirimicarb,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.95,-16.786938775510208,-21.826122448979582,-254.24816326530615,-27.69469387755106,-1.1091884930612226,-21.537816826307953,20.47940035821663,0.0,0.17694869357368959,5.879988336435371,0,0.034374999999999996,0.022959183673469385,0.018055555555555557,0.0,0.0,0.0,True
2-Ethylhexanal,CCCCC(CC)C=O,-2.13,0.06720000000000025,-15.508800000000004,-22.644799999999986,31.8096,0.07577907839999973,3.063187019267182,37.56042006851764,0.0,0.00171103580872506,0.0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,False
2-Methylphenanthrene,Cc1ccc2c(ccc3ccccc32)c1,-5.84,-1.8449931412894376,-47.22222222222223,-19.753086419753103,-12.03703703703704,-0.0114188148148151,-10.326390633736969,140.71294689830984,0.0,0.05349299635533845,0.0,0,0.017361111111111112,0.03333333333333334,0.015625,0.02040816326530612,0.0,0.0,True
"1,3,5-Tribromobenzene",Brc1cc(Br)cc(Br)c1,-5.6,0.0,-759.0,0.0,0.0,0.0,-0.820913120690058,55.818551063705975,0.0,0.06468050851048986,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
o-Xylene,Cc1ccccc1C,-2.8,1.1851851851851851,59.25925925925927,29.629629629629633,0.0,0.0,12.95860785410131,115.97092618280335,0.0,0.010982344706483613,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1-aminoacridine,Nc2cccc3nc1ccccc1cc23,-4.22,-5.676800000000001,-17.958400000000005,-34.67520000000001,40.90240000000001,0.0674337215999987,8.336492647964745,116.5154507843805,0.0,0.08160473828891648,0.0,1,0.023726851851851853,0.012551020408163265,0.009259259259259259,0.0,0.0,0.0,True
Indole,c2ccc1[nH]ccc1c2,-1.52,1.890625,6.109375,33.0625,0.0,0.0,1.36330842984016,88.56373300919267,0.0,0.047581996210833435,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Benzo(e)pyrene,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8,-9.125,-95.703125,-115.625,78.125,0.07411249999999991,-20.9280251354688,131.73035088302964,0.0,0.28586260784112616,0.0,0,0.0175925925925926,0.014795918367346938,0.0,0.0,0.0,0.0,False
Desmedipham,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,-4.632,-3.0526315789473677,-101.53739612188366,-1.3684210526315672,58.70360110803325,2.6417148144044336,15.226371603692742,20.284744675429,0.0,0.018261259323023804,5.749511833283905,0,0.021701388888888888,0.01487133984028394,0.010873538011695907,0.007040676352845663,0.007788461538461539,0.004878908460175678,True
1-Heptene,CCCCCC=C,-3.73,2.3417586841689633e-16,-5.4030853865090965e-15,-4.440892098500627e-15,16.666666666666664,0.015810666666666466,1.1141141342818635e-14,157.77270244747527,0.0,-0.0053332033149276915,0.0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,False
Diethyl ether,CCOCC,-0.09,0.3599999999999999,4.319999999999996,29.159999999999997,0.0,0.0,-1.76038385830001,131.8731493942165,0.0,0.023404596183628504,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
alloxan,O=C1NC(=O)C(=O)C(=O)N1,-1.25,0.0,-16.0,0.0,0.0,0.0,1.1904729472377453,54.315338140982064,0.0,0.08217288216183818,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Methyl t-butyl ether,COC(C)(C)C,-0.24,0.0,85.33333333333331,0.0,0.0,0.0,11.351230162305347,0.0,0.0,-0.07737671613277915,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
p-Nitrophenol,Oc1ccc(cc1)N(=O)=O,-0.74,1.1719020815487764e-16,19.279999999999998,12.120000000000005,0.0,0.0,3.8247895556489686,95.29074994353994,0.0,0.02382683217517226,5.749511833283905,0,0.07870370370370372,0.0,0.0,0.0,0.0,0.0,False
methylthiouracil,Cc1cc(=O)[nH]c(=S)[nH]1,-2.436,1.0800000000000003,-250.9466666666667,46.41333333333334,0.0,0.0,-1.7174773143485844,33.61877338545607,0.0,-0.09350549409528722,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4-Methyl-2-pentanone,CC(C)CC(=O)C,-0.74,1.2465373961218829,-118.99445983379502,68.26038781163435,0.0,0.0,-9.184291683284988,15.355588428623475,0.0,0.027895553465252625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Norea,CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.171,-3.73961218836565,31.304709141274266,-18.914127423822702,-38.448753462603854,-0.4212211412742383,-11.026632651428057,31.682846391150154,0.0,0.17528420517705656,0.0,0,0.03176587301587301,0.031704459561602415,0.022569444444444444,0.015624999999999997,0.0,0.0,True
"2,2',3,3',4,4'-PCB",Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl,-8.01,-1.2231404958677676,-282.08264462809916,-73.22314049586778,-4.859504132231449,0.06982347107437976,-1.3871198149508772,45.634351009169215,0.0,-0.09471845552872238,11.126902983393991,0,0.03654970760233918,0.030306122448979598,0.018055555555555554,0.016376921138825898,0.0,0.0,False
Picene,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87,2.1111111111111094,-69.83024691358027,17.901234567901223,-10.64814814814815,-0.010101259259259454,-15.270234515575096,157.57511582327393,0.0,0.311350026470759,0.0,0,0.019345238095238096,0.018040816326530613,0.010850694444444444,0.00886033425715965,0.00390625,0.004081216202428323,False
"1,2,3,4-Tetrahydronapthalene",C1CCc2ccccc2C1,-4.37,2.0826446280991733,-8.884297520661141,24.793388429752078,0.0,0.0,-1.9427871537462984,140.39086417840534,0.0,-0.03552261389784399,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Deoxycorticosterone,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.45,7.333333333333333,-36.22222222222219,94.66666666666671,77.88888888888889,-0.16956538271605007,-22.569001606201848,178.65515745870144,0.0,-0.014565851837502461,0.0,0,0.032095959595959594,0.028834467120181402,0.02019557823129251,0.017602565717645083,0.008721941638608307,0.013202734414855628,True
Estragole,c1(OC)ccc(CC=C)cc1,-2.92,-1.9111531190926276,-2.1663516068052906,12.914933837429105,-4.200378071833652,-0.15472512665406413,-6.794409192537746,49.3945455156277,0.0,-0.0457271540418433,5.749511833283905,0,0.04166666666666667,0.026938775510204085,0.015625,0.0,0.0,0.0,False
3-Methyl-3-heptanol,CCCCC(C)(O)CC,-1.6,1.0658436213991775,37.662551440329224,-58.74897119341563,27.271604938271615,0.06496834567901193,4.678967475427961,51.848723153791575,0.0,0.040245650184840685,0.0,0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,False
Hexylbenzene,CCCCCCc1ccccc1,-5.21,-0.9200000000000002,3.0,2.0,-35.0,-0.03320240000000006,0.6560295226139163,174.5716219564171,0.0,0.04244048112347551,0.0,0,0.012896825396825396,0.010068027210884354,0.008680555555555556,0.010917947425883931,0.015625,0.0,True
L-arabinose,C1OC(O)C(O)C(O)C1O,0.39,2.0,16.0,30.0,0.0,0.0,5.130937114492973,154.515956302459,0.0,0.11829628831824239,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
metalaxyl,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,-1.601,-9.168352171326589,-141.35276621058892,-43.20761451516956,-229.69422962522316,-1.10421647352766,-24.166248896593714,6.329547080667054,0.0,0.1986269270810286,0.0,0,0.026552287581699342,0.017990580847723706,0.010416666666666666,0.013605442176870748,0.0,0.0,True
